app_id,hours,user_id
15638,65.2,7819
15640,37.3,7820
15642,0,7821
15644,206.1,7822
15646,53.6,7823
15648,94,7824
15650,19.2,7825
15652,10.5,7826
15654,10.1,7827
15656,163.7,7828
15658,8.8,7829
15660,25.3,7830
15662,58.1,7831
15664,18.6,7832
15666,0.7,7833
15668,34.2,7834
15670,33.7,7835
15672,216.1,7836
15674,325.2,7837
15676,139.8,7838
15678,104.2,7839
15680,64.8,7840
15682,596.5,7841
15684,36.3,7842
15686,442.4,7843
15688,84.4,7844
15690,44.2,7845
15692,87.7,7846
15694,137.8,7847
15696,62.2,7848
15698,900.1,7849
15700,44.6,7850
15702,529.6,7851
15704,79.6,7852
15706,18.1,7853
15708,159,7854
15710,15.1,7855
15712,86.4,7856
15714,92.6,7857
15716,78.2,7858
15718,15.8,7859
15720,43.7,7860
15722,8.5,7861
15724,276.4,7862
15726,10.9,7863
15728,781.8,7864
15730,537.7,7865
15732,119.7,7866
15734,111,7867
15736,77.7,7868
15738,312,7869
15740,367.6,7870
15742,1.7,7871
15744,24.5,7872
15746,24.6,7873
15748,972.3,7874
15750,20,7875
15752,539.6,7876
15754,36.8,7877
15756,78.2,7878
15758,28.8,7879
15760,6.8,7880
15762,47.9,7881
15764,610.6,7882
15766,345.9,7883
15768,46.3,7884
15770,23.4,7885
15772,9.6,7886
15774,912,7887
15776,174,7888
15778,568.7,7889
15780,86,7890
15782,45,7891
15784,7.4,7892
15786,25.5,7893
15788,270,7894
15790,597.5,7895
15792,73.7,7896
15794,345.2,7897
15796,718.3,7898
15798,5.2,7899
15800,14.4,7900
15802,84.3,7901
15804,626,7902
15806,143.2,7903
15808,189.8,7904
15810,235,7905
15812,3.5,7906
15814,383.4,7907
15816,52.3,7908
15818,75.2,7909
15820,929.5,7910
15822,3.4,7911
15824,426.1,7912
15826,893.1,7913
15828,650.7,7914
15830,6.2,7915
15832,454.3,7916
15834,10.6,7917
15836,6,7918
15838,654.9,7919
15840,133.8,7920
15842,135.7,7921
15844,158.7,7922
15846,68.9,7923
15848,59.3,7924
15850,206.5,7925
15852,961.1,7926
15854,500.3,7927
15856,451.4,7928
15858,198.6,7929
15860,782.6,7930
15862,203,7931
15864,41.5,7932
15866,94.4,7933
15868,290.3,7934
15870,97.5,7935
15872,31.2,7936
15874,29,7937
15876,17.6,7938
15878,48.6,7939
15880,4.3,7940
15882,12.3,7941
15884,143,7942
15886,73.4,7943
15888,23.9,7944
15890,70.5,7945
15892,245,7946
15894,131.2,7947
15896,34.4,7948
15898,384.9,7949
15900,105.7,7950
15902,410.1,7951
15904,513.4,7952
15906,8.1,7953
15908,29.9,7954
15910,300.3,7955
15912,57.3,7956
15914,421.2,7957
15916,821.2,7958
15918,0.3,7959
15920,56.5,7960
15922,894.9,7961
15924,45,7962
15926,30.6,7963
15928,41.6,7964
15930,332.4,7965
15932,97.8,7966
15934,61.3,7967
15936,31.1,7968
15938,367.3,7969
15940,82.4,7970
15942,736.1,7971
15944,0.5,7972
15946,90,7973
15948,177.8,7974
15950,76.4,7975
15952,66.9,7976
15954,436.8,7977
15956,3.8,7978
15958,79.2,7979
15960,11.5,7980
15962,99.7,7981
15964,2.9,7982
15966,162.3,7983
15968,413.7,7984
15970,0.6,7985
15972,766.3,7986
15974,920.1,7987
15976,53.4,7988
15978,13.4,7989
15980,64.2,7990
15982,154.1,7991
15984,118.7,7992
15986,13.7,7993
15988,304.6,7994
15990,75.3,7995
15992,3.4,7996
15994,142.3,7997
15996,207.3,7998
15998,20.2,7999
16000,140.8,8000
16002,126.9,8001
16004,109.5,8002
16006,81.3,8003
16008,637,8004
16010,287.5,8005
16012,371.5,8006
16014,306.8,8007
16016,713.1,8008
16018,134.1,8009
16020,19.9,8010
16022,18.1,8011
16024,14.2,8012
16026,322.5,8013
16028,257.2,8014
16030,657.6,8015
16032,267.3,8016
16034,89.6,8017
16036,57.5,8018
16038,901.2,8019
16040,4.6,8020
16042,64.7,8021
16044,79.5,8022
16046,53.9,8023
16048,15.7,8024
16050,126.1,8025
16052,121.9,8026
16054,83.5,8027
16056,20.3,8028
16058,424.7,8029
16060,533.8,8030
16062,136.4,8031
16064,549.1,8032
16066,757.4,8033
16068,191.4,8034
16070,214.4,8035
16072,202.4,8036
16074,2.7,8037
16076,994.3,8038
16078,27,8039
16080,33.6,8040
16082,517.8,8041
16084,656.6,8042
16086,21.5,8043
16088,187.4,8044
16090,250.3,8045
16092,382.4,8046
16094,3.3,8047
16096,626.7,8048
16098,118.9,8049
16100,26.5,8050
16102,684.8,8051
16104,51.8,8052
16106,224.7,8053
16108,566.4,8054
16110,4.9,8055
16112,231.9,8056
16114,27.5,8057
16116,39.2,8058
16118,82.7,8059
16120,26,8060
16122,101.5,8061
16124,64.8,8062
16126,347.2,8063
16128,44.7,8064
16130,506.6,8065
16132,93.3,8066
16134,302,8067
16136,147,8068
16138,21.8,8069
16140,640.6,8070
16142,81.7,8071
16144,244.5,8072
16146,494.2,8073
16148,102.7,8074
16150,267.4,8075
16152,814.9,8076
16154,221.8,8077
16156,269.8,8078
16158,13.3,8079
16160,250,8080
16162,86.7,8081
16164,232.5,8082
16166,285.3,8083
16168,3.5,8084
16170,59.9,8085
16172,744.6,8086
16174,74.8,8087
16176,96.1,8088
16178,55.5,8089
16180,28.4,8090
16182,125.7,8091
16184,38.2,8092
16186,74,8093
16188,405.7,8094
16190,545.1,8095
16192,142.2,8096
16194,11.1,8097
16196,140.3,8098
16198,335.2,8099
16200,643.2,8100
16202,677.3,8101
16204,71.5,8102
16206,141.2,8103
16208,190.1,8104
16210,604.3,8105
16212,291.7,8106
16214,162.5,8107
16216,883.9,8108
16218,49.1,8109
16220,212.7,8110
16222,345.6,8111
16224,388,8112
16226,11.5,8113
16228,12.9,8114
16230,204.3,8115
16232,170.9,8116
16234,402,8117
16236,103.6,8118
16238,440.2,8119
16240,679.5,8120
16242,58.3,8121
16244,428.5,8122
16246,331.8,8123
16248,166,8124
16250,7.6,8125
16252,377,8126
16254,35.5,8127
16256,31.4,8128
16258,863.1,8129
16260,110,8130
16262,510.7,8131
16264,15.3,8132
16266,160.9,8133
16268,511.3,8134
16270,47.8,8135
16272,252.1,8136
16274,39.3,8137
16276,846.5,8138
16278,573,8139
16280,1.1,8140
16282,317.5,8141
16284,43.6,8142
16286,183.2,8143
16288,104.3,8144
16290,411.5,8145
16292,12.5,8146
16294,29.6,8147
16296,48,8148
16298,761.8,8149
16300,7,8150
16302,49.3,8151
16304,34.4,8152
16306,137.1,8153
16308,171.1,8154
16310,5.4,8155
16312,393.4,8156
16314,110.7,8157
16316,56.6,8158
16318,168.7,8159
16320,760.4,8160
16322,21.2,8161
16324,5.5,8162
16326,122.8,8163
16328,356.5,8164
16330,463.7,8165
16332,34.9,8166
16334,69,8167
16336,53.4,8168
16338,14.4,8169
16340,94.6,8170
16342,309.3,8171
16344,31.3,8172
16346,21,8173
16348,7.9,8174
16350,89,8175
16352,13.6,8176
16354,7.5,8177
16356,115.4,8178
16358,178.2,8179
16360,348,8180
16362,40,8181
16364,23.4,8182
16366,36,8183
16368,231.4,8184
16370,4.8,8185
16372,235.7,8186
16374,218.4,8187
16376,210.6,8188
16378,520.7,8189
16380,37.9,8190
16382,105.4,8191
16384,15.1,8192
16386,154.4,8193
16388,334.1,8194
16390,325.8,8195
16392,131.7,8196
16394,11.9,8197
16396,8.1,8198
16398,135.4,8199
16400,5.5,8200
16402,388.8,8201
16404,26.5,8202
16406,5,8203
16408,11,8204
16410,272.3,8205
16412,0.4,8206
16414,221.6,8207
16416,35.4,8208
16418,67.9,8209
16420,4.2,8210
16422,4.8,8211
16424,296.8,8212
16426,4.6,8213
16428,397.2,8214
16430,11.5,8215
16432,89.3,8216
16434,114.8,8217
16436,196.2,8218
16438,10,8219
16440,192,8220
16442,259.2,8221
16444,2.4,8222
16446,180.9,8223
16448,59.6,8224
16450,45.4,8225
16452,505.2,8226
16454,173.3,8227
16456,641.7,8228
16458,123.8,8229
16460,677.9,8230
16462,27.7,8231
16464,296.7,8232
16466,37.4,8233
16468,48.4,8234
16470,584.9,8235
16472,2.1,8236
16474,186.8,8237
16476,12,8238
16478,707.5,8239
16480,33.7,8240
16482,6.3,8241
16484,215.6,8242
16486,194.2,8243
16488,20.7,8244
16490,206.4,8245
16492,4.2,8246
16494,74.9,8247
16496,307.8,8248
16498,781.4,8249
16500,157.3,8250
16502,14.3,8251
16504,12.7,8252
16506,395.1,8253
16508,77.8,8254
16510,578.9,8255
16512,110.3,8256
16514,71.8,8257
16516,15.7,8258
16518,648,8259
16520,59.5,8260
16522,107.5,8261
16524,171.3,8262
16526,35.7,8263
16528,13.8,8264
16530,370.4,8265
16532,903.1,8266
16534,299.2,8267
16536,10.2,8268
16538,166.9,8269
16540,69.7,8270
16542,42.3,8271
16544,120.7,8272
16546,85,8273
16548,64,8274
16550,88.8,8275
16552,49.6,8276
16554,100.1,8277
16556,74.9,8278
16558,65.8,8279
16560,321.9,8280
16562,17.4,8281
16564,1.3,8282
16566,12.7,8283
16568,31.2,8284
16570,58.4,8285
16572,179,8286
16574,653.9,8287
16576,22.8,8288
16578,46.3,8289
16580,16.2,8290
16582,827.8,8291
16584,215.1,8292
16586,905.1,8293
16588,136.6,8294
16590,39.3,8295
16592,298.9,8296
16594,308.5,8297
16596,188.7,8298
16598,32.7,8299
16600,369.7,8300
16602,10.4,8301
16604,887.3,8302
16606,288.8,8303
16608,11,8304
16610,6.4,8305
16612,107.4,8306
16614,507.9,8307
16616,60.3,8308
16618,100.7,8309
16620,68.8,8310
16622,711.8,8311
16624,47.8,8312
16626,969.7,8313
16628,595,8314
16630,13.5,8315
16632,83.6,8316
16634,182.9,8317
16636,11.8,8318
16638,212.8,8319
16640,106.4,8320
16642,11.8,8321
16644,151.7,8322
16646,154.3,8323
16648,74.9,8324
16650,116,8325
16652,44.5,8326
16654,13.6,8327
16656,386,8328
16658,479.9,8329
16660,8.6,8330
16662,5.4,8331
16664,541.3,8332
16666,171.6,8333
16668,206,8334
16670,298.5,8335
16672,141.7,8336
16674,500.9,8337
16676,20.6,8338
16678,214,8339
16680,221,8340
16682,101.7,8341
16684,65.1,8342
16686,405.4,8343
16688,729,8344
16690,8.2,8345
16692,25.1,8346
16694,60.2,8347
16696,67.8,8348
16698,27.4,8349
16700,261.8,8350
16702,1.2,8351
16704,11.8,8352
16706,78.7,8353
16708,7.7,8354
16710,292.3,8355
16712,423.2,8356
16714,38.7,8357
16716,285.3,8358
16718,29.7,8359
16720,145.1,8360
16722,473.3,8361
16724,300.6,8362
16726,43.3,8363
16728,50.8,8364
16730,189.7,8365
16732,301.5,8366
16734,367.6,8367
16736,51.9,8368
16738,46.1,8369
16740,933.3,8370
16742,19.9,8371
16744,96.3,8372
16746,72.4,8373
16748,105,8374
16750,3.8,8375
16752,36.9,8376
16754,586.9,8377
16756,558.1,8378
16758,180,8379
16760,112.8,8380
16762,5.2,8381
16764,206.3,8382
16766,779.5,8383
16768,4.4,8384
16770,5.6,8385
16772,54.8,8386
16774,17.3,8387
16776,141.2,8388
16778,424.6,8389
16780,88.8,8390
16782,150,8391
16784,35.6,8392
16786,27.5,8393
16788,0.6,8394
16790,14.9,8395
16792,156.8,8396
16794,45.4,8397
16796,694.5,8398
16798,10.3,8399
16800,86.5,8400
16802,60.3,8401
16804,4.4,8402
16806,11.1,8403
16808,47.4,8404
16810,4.7,8405
16812,57.4,8406
16814,190.3,8407
16816,18.3,8408
16818,66.1,8409
16820,33.7,8410
16822,96.4,8411
16824,219.3,8412
16826,501.8,8413
16828,341.9,8414
16830,97.6,8415
16832,419.7,8416
16834,74.6,8417
16836,0.9,8418
16838,8.6,8419
16840,319.8,8420
16842,583.3,8421
16844,12.8,8422
16846,891.9,8423
16848,40,8424
16850,48.5,8425
16852,111,8426
16854,52.7,8427
16856,8.5,8428
16858,136.3,8429
16860,55.2,8430
16862,17.8,8431
16864,87.2,8432
16866,817,8433
16868,68.3,8434
16870,44.6,8435
16872,376.6,8436
16874,930.5,8437
16876,8.9,8438
16878,434.9,8439
16880,59.4,8440
16882,716.6,8441
16884,412.6,8442
16886,34.5,8443
16888,27.3,8444
16890,80.1,8445
16892,115.6,8446
16894,18.3,8447
16896,671.8,8448
16898,155.7,8449
16900,41.3,8450
16902,23.6,8451
16904,7.9,8452
16906,344,8453
16908,532.8,8454
16910,159.4,8455
16912,385.8,8456
16914,794.9,8457
16916,149.1,8458
16918,3.4,8459
16920,549.7,8460
16922,294.8,8461
16924,411,8462
16926,54.9,8463
16928,47.5,8464
16930,193.7,8465
16932,84.3,8466
16934,391.1,8467
16936,718.8,8468
16938,0.1,8469
16940,13.2,8470
16942,327.5,8471
16944,241.3,8472
16946,91.7,8473
16948,24.3,8474
16950,16.5,8475
16952,399.5,8476
16954,679.8,8477
16956,677,8478
16958,14.3,8479
16960,25.3,8480
16962,561.3,8481
16964,236.4,8482
16966,20.4,8483
16968,300.2,8484
16970,14,8485
16972,790.6,8486
16974,86.6,8487
16976,11.2,8488
16978,29.6,8489
16980,323.9,8490
16982,30.8,8491
16984,74.9,8492
16986,63.5,8493
16988,182.2,8494
16990,116.6,8495
16992,72.9,8496
16994,35.6,8497
16996,0.1,8498
16998,95.1,8499
17000,146.7,8500
17002,152.3,8501
17004,119.7,8502
17006,370.6,8503
17008,92.8,8504
17010,597.3,8505
17012,55.4,8506
17014,10.3,8507
17016,86.9,8508
17018,99.6,8509
17020,400,8510
17022,53.3,8511
17024,925.2,8512
17026,427.8,8513
17028,347.2,8514
17030,161.2,8515
17032,117.9,8516
17034,119.7,8517
17036,122.9,8518
17038,138.5,8519
17040,7.4,8520
17042,580.3,8521
17044,51.4,8522
17046,79.4,8523
17048,7.2,8524
17050,10.2,8525
17052,28.5,8526
17054,44.9,8527
17056,356.3,8528
17058,14.7,8529
17060,173.5,8530
17062,2.6,8531
17064,29.3,8532
17066,429.3,8533
17068,436.6,8534
17070,8.5,8535
17072,57.7,8536
17074,817.9,8537
17076,32,8538
17078,23,8539
17080,45.1,8540
17082,354.4,8541
17084,268.7,8542
17086,90.3,8543
17088,185.9,8544
17090,258.6,8545
17092,204.7,8546
17094,122,8547
17096,858.7,8548
17098,1.2,8549
17100,116.6,8550
17102,234.7,8551
17104,338.6,8552
17106,106.3,8553
17108,7,8554
17110,613.3,8555
17112,27.9,8556
17114,22.6,8557
17116,118.1,8558
17118,51.1,8559
17120,69.3,8560
17122,9.8,8561
17124,12.7,8562
17126,64.1,8563
17128,120.3,8564
17130,485.2,8565
17132,72.5,8566
17134,453.5,8567
17136,35.8,8568
17138,42.6,8569
17140,233.8,8570
17142,97,8571
17144,197.3,8572
17146,7,8573
17148,865,8574
17150,166.7,8575
17152,179.6,8576
17154,30.4,8577
17156,24.6,8578
17158,674.6,8579
17160,19.9,8580
17162,131.8,8581
17164,894.6,8582
17166,24.3,8583
17168,578.3,8584
17170,109.9,8585
17172,127.1,8586
17174,62.3,8587
17176,9.6,8588
17178,22.9,8589
17180,112.4,8590
17182,38.1,8591
17184,227.1,8592
17186,131,8593
17188,16.1,8594
17190,19.4,8595
17192,6.7,8596
17194,96.5,8597
17196,178.4,8598
17198,753.6,8599
17200,501.7,8600
17202,83.4,8601
17204,735.7,8602
17206,29.4,8603
17208,70.8,8604
17210,40.7,8605
17212,81.4,8606
17214,522.5,8607
17216,692.7,8608
17218,42.5,8609
17220,197.4,8610
17222,75,8611
17224,162.3,8612
17226,361.8,8613
17228,28.8,8614
17230,188.2,8615
17232,2.9,8616
17234,29.7,8617
17236,2.4,8618
17238,979.9,8619
17240,243.3,8620
17242,87.7,8621
17244,665.2,8622
17246,126.6,8623
17248,275.4,8624
17250,66,8625
17252,173.5,8626
17254,102.7,8627
17256,367.7,8628
17258,63.3,8629
17260,102.7,8630
17262,137,8631
17264,984.7,8632
17266,195.5,8633
17268,41.2,8634
17270,22.1,8635
17272,151.9,8636
17274,20.5,8637
17276,176.3,8638
17278,80.7,8639
17280,13.7,8640
17282,85.3,8641
17284,23.1,8642
17286,13.7,8643
17288,78.3,8644
17290,42.3,8645
17292,86.9,8646
17294,542.9,8647
17296,218.7,8648
17298,93.1,8649
17300,15.8,8650
17302,993.5,8651
17304,34.2,8652
17306,97,8653
17308,210,8654
17310,166.4,8655
17312,55,8656
17314,10.7,8657
17316,19.8,8658
17318,8,8659
17320,568.1,8660
17322,15,8661
17324,156.6,8662
17326,32.9,8663
17328,26.1,8664
17330,333,8665
17332,186.9,8666
17334,43.7,8667
17336,225.8,8668
17338,926.5,8669
17340,514.5,8670
17342,70.9,8671
17344,228.3,8672
17346,88.4,8673
17348,15.4,8674
17350,123.7,8675
17352,8.1,8676
17354,55.5,8677
17356,11.2,8678
17358,635.4,8679
17360,124.5,8680
17362,72.4,8681
17364,435.2,8682
17366,112.4,8683
17368,37.2,8684
17370,350.4,8685
17372,5.1,8686
17374,59.9,8687
17376,96.8,8688
17378,186.1,8689
17380,176.6,8690
17382,4.5,8691
17384,7.7,8692
17386,203,8693
17388,107.9,8694
17390,4.8,8695
17392,0.3,8696
17394,195.1,8697
17396,138.4,8698
17398,5.2,8699
17400,58.2,8700
17402,8,8701
17404,127.1,8702
17406,634.4,8703
17408,8.9,8704
17410,195.7,8705
17412,51.9,8706
17414,391.6,8707
17416,219,8708
17418,11.5,8709
17420,123,8710
17422,12.1,8711
17424,16.5,8712
17426,651.1,8713
17428,51.8,8714
17430,649.5,8715
17432,15,8716
17434,308.3,8717
17436,843.9,8718
17438,782.2,8719
17440,398.4,8720
17442,14.2,8721
17444,232.3,8722
17446,119.7,8723
17448,113.9,8724
17450,18.8,8725
17452,121.5,8726
17454,1.7,8727
17456,528.7,8728
17458,175.8,8729
17460,27.7,8730
17462,81.3,8731
17464,483.3,8732
17466,6.9,8733
17468,126.1,8734
17470,20.1,8735
17472,44.3,8736
17474,40.6,8737
17476,31.4,8738
17478,379.2,8739
17480,166.1,8740
17482,128.4,8741
17484,137.2,8742
17486,33.6,8743
17488,68.1,8744
17490,286.1,8745
17492,33.3,8746
17494,27.5,8747
17496,282.7,8748
17498,56.2,8749
17500,84.4,8750
17502,44.1,8751
17504,574.6,8752
17506,65.9,8753
17508,92.6,8754
17510,7.7,8755
17512,87,8756
17514,19.7,8757
17516,68.2,8758
17518,87,8759
17520,90,8760
17522,674.6,8761
17524,534.8,8762
17526,273,8763
17528,4.3,8764
17530,80.4,8765
17532,88.2,8766
17534,647.4,8767
17536,69.8,8768
17538,11.7,8769
17540,350.7,8770
17542,4.6,8771
17544,220,8772
17546,198.8,8773
17548,127.6,8774
17550,280.3,8775
17552,14.3,8776
17554,15.4,8777
17556,21.1,8778
17558,17.3,8779
17560,7.1,8780
17562,18,8781
17564,31.7,8782
17566,5.9,8783
17568,742.5,8784
17570,419.6,8785
17572,1.6,8786
17574,67.7,8787
17576,8.4,8788
17578,93.6,8789
17580,99.8,8790
17582,973.5,8791
17584,11,8792
17586,135.6,8793
17588,89.4,8794
17590,479.3,8795
17592,51.9,8796
17594,93.8,8797
17596,202.2,8798
17598,0.6,8799
17600,380.4,8800
17602,24.4,8801
17604,514.6,8802
17606,5.7,8803
17608,3.1,8804
17610,11.5,8805
17612,632.6,8806
17614,884.1,8807
17616,120.3,8808
17618,668.4,8809
17620,21.3,8810
17622,194.1,8811
17624,64.2,8812
17626,699.8,8813
17628,57.1,8814
17630,221.4,8815
17632,8.8,8816
17634,72.5,8817
17636,374.7,8818
17638,4,8819
17640,67.9,8820
17642,255.9,8821
17644,101.6,8822
17646,10.8,8823
17648,4.7,8824
17650,4.8,8825
17652,241.7,8826
17654,136.5,8827
17656,1.6,8828
17658,545.1,8829
17660,10.7,8830
17662,598.3,8831
17664,111.5,8832
17666,668.2,8833
17668,3.4,8834
17670,180.4,8835
17672,240.6,8836
17674,17.1,8837
17676,106.9,8838
17678,135.2,8839
17680,19.3,8840
17682,256.9,8841
17684,729.5,8842
17686,37.8,8843
17688,229.6,8844
17690,280.1,8845
17692,696.8,8846
17694,119.8,8847
17696,36.9,8848
17698,28.3,8849
17700,584.5,8850
17702,254.7,8851
17704,37,8852
17706,597.4,8853
17708,96,8854
17710,131.6,8855
17712,41.5,8856
17714,11.6,8857
17716,595,8858
17718,22.8,8859
17720,263.5,8860
17722,40.3,8861
17724,35.7,8862
17726,19.2,8863
17728,54.9,8864
17730,70.5,8865
17732,758.5,8866
17734,96.1,8867
17736,87.8,8868
17738,7.9,8869
17740,90.8,8870
17742,34.7,8871
17744,865.2,8872
17746,459.2,8873
17748,340.1,8874
17750,18.8,8875
17752,25.3,8876
17754,73.4,8877
17756,317.1,8878
17758,1.1,8879
17760,34.5,8880
17762,138.4,8881
17764,391.4,8882
17766,22.7,8883
17768,32.6,8884
17770,24.2,8885
17772,265,8886
17774,19.2,8887
17776,2.7,8888
17778,2.2,8889
17780,75.7,8890
17782,15.3,8891
17784,19.7,8892
17786,53.1,8893
17788,182.6,8894
17790,930.7,8895
17792,381.9,8896
17794,833.3,8897
17796,429.3,8898
17798,126.4,8899
17800,44.6,8900
17802,0.1,8901
17804,237.4,8902
17806,17.6,8903
17808,6.9,8904
17810,60.1,8905
17812,86.3,8906
17814,10.3,8907
17816,42.9,8908
17818,12.2,8909
17820,276.5,8910
17822,11.1,8911
17824,10.1,8912
17826,471.6,8913
17828,253.1,8914
17830,161.4,8915
17832,100.4,8916
17834,1.3,8917
17836,367.7,8918
17838,512.9,8919
17840,53.1,8920
17842,1,8921
17844,65.3,8922
17846,28.3,8923
17848,10.2,8924
17850,160.7,8925
17852,71.8,8926
17854,134,8927
17856,50.4,8928
17858,37,8929
17860,39.2,8930
17862,244.1,8931
17864,31.9,8932
17866,416.5,8933
17868,309.5,8934
17870,415.1,8935
17872,42.7,8936
17874,788.3,8937
17876,122.9,8938
17878,203.2,8939
17880,270.9,8940
17882,380.9,8941
17884,3.4,8942
17886,858.8,8943
17888,28.8,8944
17890,71.3,8945
17892,366.9,8946
17894,23,8947
17896,130.2,8948
17898,989.3,8949
17900,70.6,8950
17902,96.7,8951
17904,1.8,8952
17906,85,8953
17908,16.9,8954
17910,127.5,8955
17912,204.1,8956
17914,514,8957
17916,60.4,8958
17918,40.6,8959
17920,35.1,8960
17922,21.4,8961
17924,6.1,8962
17926,408.7,8963
17928,973.7,8964
17930,934.2,8965
17932,154.5,8966
17934,20.3,8967
17936,119.2,8968
17938,662.2,8969
17940,149.2,8970
17942,80,8971
17944,116.4,8972
17946,428.7,8973
17948,26.9,8974
17950,449.3,8975
17952,71.3,8976
17954,70.4,8977
17956,277.2,8978
17958,231.1,8979
17960,39.5,8980
17962,307,8981
17964,468.1,8982
17966,335.2,8983
17968,11.5,8984
17970,6.4,8985
17972,40.8,8986
17974,829.3,8987
17976,694.1,8988
17978,787.6,8989
17980,68.5,8990
17982,438.2,8991
17984,421.7,8992
17986,160.4,8993
17988,174.1,8994
17990,68.9,8995
17992,28.7,8996
17994,776.3,8997
17996,854.3,8998
17998,641.1,8999
18000,448.5,9000
18002,422.5,9001
18004,43.9,9002
18006,4,9003
18008,226.9,9004
18010,624.7,9005
18012,179.8,9006
18014,34.6,9007
18016,7.4,9008
18018,130,9009
18020,32.1,9010
18022,350.1,9011
18024,540.1,9012
18026,15.3,9013
18028,693.5,9014
18030,66.5,9015
18032,14.1,9016
18034,97.7,9017
18036,17.2,9018
18038,97.2,9019
18040,24,9020
18042,37.4,9021
18044,565.9,9022
18046,194.4,9023
18048,63.1,9024
18050,82,9025
18052,23.1,9026
18054,134.7,9027
18056,73.6,9028
18058,26.5,9029
18060,216.2,9030
18062,30.8,9031
18064,147.6,9032
18066,7.4,9033
18068,63.8,9034
18070,363.4,9035
18072,202.7,9036
18074,26.5,9037
18076,22.6,9038
18078,2,9039
18080,7.1,9040
18082,32,9041
18084,443.6,9042
18086,158.7,9043
18088,332.6,9044
18090,85.7,9045
18092,454.2,9046
18094,359.6,9047
18096,33.5,9048
18098,444.2,9049
18100,1.7,9050
18102,18.9,9051
18104,4.8,9052
18106,18.9,9053
18108,47.5,9054
18110,251.1,9055
18112,29.7,9056
18114,281.5,9057
18116,11.2,9058
18118,1.9,9059
18120,917,9060
18122,237.9,9061
18124,135.7,9062
18126,43.2,9063
18128,24,9064
18130,59.4,9065
18132,96.3,9066
18134,131.9,9067
18136,8,9068
18138,4.7,9069
18140,29.5,9070
18142,244.9,9071
18144,31.6,9072
18146,105.2,9073
18148,0.2,9074
18150,106.3,9075
18152,38.8,9076
18154,10.5,9077
18156,546.5,9078
18158,100.4,9079
18160,1.2,9080
18162,397,9081
18164,53.2,9082
18166,56.5,9083
18168,12.5,9084
18170,117.5,9085
18172,91.3,9086
18174,400.4,9087
18176,1.7,9088
18178,28.5,9089
18180,44.9,9090
18182,36.5,9091
18184,187.4,9092
18186,74,9093
18188,570.8,9094
18190,31,9095
18192,68.2,9096
18194,129,9097
18196,456.4,9098
18198,126.3,9099
18200,177.8,9100
18202,102.8,9101
18204,61.5,9102
18206,155.4,9103
18208,51.9,9104
18210,317.7,9105
18212,33.1,9106
18214,96.9,9107
18216,789.9,9108
18218,0.8,9109
18220,172.1,9110
18222,49.1,9111
18224,29.2,9112
18226,91.6,9113
18228,118.6,9114
18230,46.6,9115
18232,147.2,9116
18234,125.4,9117
18236,19.3,9118
18238,547.5,9119
18240,116,9120
18242,323.7,9121
18244,175.1,9122
18246,110.6,9123
18248,81.3,9124
18250,18,9125
18252,481.1,9126
18254,369.1,9127
18256,335.7,9128
18258,56.4,9129
18260,31.6,9130
18262,50.9,9131
18264,256,9132
18266,10.1,9133
18268,14.9,9134
18270,51.7,9135
18272,22.6,9136
18274,153.1,9137
18276,4.8,9138
18278,61.9,9139
18280,285.5,9140
18282,27.6,9141
18284,18,9142
18286,64.8,9143
18288,202.6,9144
18290,22.3,9145
18292,12.6,9146
18294,19.8,9147
18296,215.1,9148
18298,596.9,9149
18300,102.6,9150
18302,602.6,9151
18304,332.5,9152
18306,101.6,9153
18308,25.3,9154
18310,55.3,9155
18312,796.9,9156
18314,67,9157
18316,19.9,9158
18318,6.7,9159
18320,53.4,9160
18322,16.6,9161
18324,18.8,9162
18326,175,9163
18328,109.3,9164
18330,478.1,9165
18332,417.8,9166
18334,163.6,9167
18336,206.9,9168
18338,118.4,9169
18340,478.8,9170
18342,98,9171
18344,103.1,9172
18346,50.8,9173
18348,131.3,9174
18350,15.5,9175
18352,13,9176
18354,36.5,9177
18356,147.5,9178
18358,126.5,9179
18360,15.2,9180
18362,190,9181
18364,82.2,9182
18366,21.7,9183
18368,302.8,9184
18370,640.6,9185
18372,98.4,9186
18374,23.5,9187
18376,113.8,9188
18378,29,9189
18380,22.6,9190
18382,78.4,9191
18384,132.4,9192
18386,99.1,9193
18388,12.2,9194
18390,239.3,9195
18392,101.4,9196
18394,277.6,9197
18396,74.2,9198
18398,372.7,9199
18400,839.4,9200
18402,47.8,9201
18404,30.5,9202
18406,111.7,9203
18408,119.5,9204
18410,3.6,9205
18412,50.1,9206
18414,6.4,9207
18416,4.3,9208
18418,279.3,9209
18420,155.9,9210
18422,15,9211
18424,99.1,9212
18426,130.2,9213
18428,34.8,9214
18430,71.2,9215
18432,19.8,9216
18434,11.6,9217
18436,351.4,9218
18438,24.3,9219
18440,23.5,9220
18442,840.3,9221
18444,524.9,9222
18446,410.5,9223
18448,58.6,9224
18450,22.9,9225
18452,239.7,9226
18454,13.7,9227
18456,121.9,9228
18458,32.3,9229
18460,317.2,9230
18462,725,9231
18464,961.9,9232
18466,400.5,9233
18468,812,9234
18470,176.1,9235
18472,562.2,9236
18474,604.7,9237
18476,191.9,9238
18478,138.8,9239
18480,33.6,9240
18482,338.7,9241
18484,47,9242
18486,436.3,9243
18488,8.7,9244
